image_id,lesion_id,cluster_id,split
ISIC_0055133,BCN_0005541,cluster:8dddffecc577238d38a4,train
ISIC_0055135,BCN_0003862,cluster:f3e13b2bf284a74c213e,train
ISIC_0055136,BCN_0005721,cluster:c8249ac42702001c4b88,test
ISIC_0055137,BCN_0001509,cluster:bd869681f33fa5e66432,train
ISIC_0055139,BCN_0000541,cluster:e3d140127e6bd73d8d7f,train
ISIC_0055140,BCN_0002622,cluster:6802394b43a3f10be9d5,test
ISIC_0055141,BCN_0001606,cluster:8e500bbceb4ca18099cd,test
ISIC_0055143,BCN_0000857,cluster:90a217a5aed78df17edb,train
ISIC_0055146,BCN_0000115,cluster:818fc18385e98cb0839b,train
ISIC_0055147,BCN_0001082,cluster:6b3aa9a34309ab478092,test
ISIC_0055148,BCN_0005502,cluster:2d599dd523fd34a1feb1,train
ISIC_0055151,BCN_0004327,cluster:3b75a683c925bb677687,train
ISIC_0055155,BCN_0005307,cluster:848877db2d4101c3e657,train
ISIC_0055156,BCN_0004004,cluster:e4ea522d031b35f808fd,train
ISIC_0055157,BCN_0005666,cluster:5d87b82069c855f8ddf1,test
ISIC_0055159,BCN_0005358,cluster:0fd418cd703a774c7817,train
ISIC_0055161,BCN_0000179,cluster:03129da09614d7831a62,train
ISIC_0055164,BCN_0002415,cluster:57a9b886555122abca4d,train
ISIC_0055166,BCN_0002982,cluster:f8b4d69f00a24a4a3882,train
ISIC_0055167,BCN_0000859,cluster:89cd980bf855e013b4c3,test
ISIC_0055169,BCN_0004110,cluster:4fb496ae89a1cb9d8e10,train
ISIC_0055176,BCN_0002752,cluster:53b203eeaa48674d36c4,train
ISIC_0055177,BCN_0003679,cluster:376ee7adb0d53668bea6,train
ISIC_0055178,BCN_0003654,cluster:3d68ab468084cd78d133,train
ISIC_0055179,BCN_0005161,cluster:38de99aa6afe439c66cc,train
ISIC_0055180,BCN_0005445,cluster:c58aa9c55747972ee670,test
ISIC_0055181,BCN_0005031,cluster:f0f9b8572ae570239bae,train
ISIC_0055182,BCN_0004448,cluster:29152b1f76b243d0343b,train
ISIC_0055184,BCN_0003310,cluster:0a288d224d0338e20e8a,train
ISIC_0055185,BCN_0003670,cluster:bfd80bec8f713c44ea01,train
ISIC_0055186,BCN_0003014,cluster:4b65475660fd8f8d680d,test
ISIC_0055187,BCN_0003445,cluster:cb75f601538c20cfbb85,train
ISIC_0055188,BCN_0003252,cluster:1dc631e66e6d1a0f6dda,train
ISIC_0055189,BCN_0001996,cluster:974b12ed54b53e2013dc,val
ISIC_0055191,BCN_0000822,cluster:c2fafdde2e64e451539e,train
ISIC_0055193,BCN_0005710,cluster:0bc7f5e2bb1031a09919,train
ISIC_0055194,BCN_0002230,cluster:affaeedd9a13b070e710,train
ISIC_0055198,BCN_0001576,cluster:3274a8bdb085fad4ffcd,train
ISIC_0055199,BCN_0001445,cluster:ae71da2788924a75626f,train
ISIC_0055201,BCN_0004545,cluster:70c8f5659aa1127acb9f,train
ISIC_0055204,BCN_0002039,cluster:f06b07282413de0c12af,val
ISIC_0055205,BCN_0001694,cluster:90e37bf26ff3937222a2,train
ISIC_0055206,BCN_0003925,cluster:eac2b30f6866090a336d,val
ISIC_0055208,BCN_0002655,cluster:6cfe5170a6837e12c3a6,train
ISIC_0055209,BCN_0000205,cluster:532467324e8468470bb5,test
ISIC_0055213,BCN_0001755,cluster:89639671df2c09130b23,train
ISIC_0055214,BCN_0004977,cluster:8384d3ab2522c4f55672,train
ISIC_0055215,BCN_0002588,cluster:621bcb53d01a692ed879,train
ISIC_0055218,BCN_0002611,cluster:b806518af83d1775ce4b,train
ISIC_0055219,BCN_0005481,cluster:fc69f32a3bf1ebef4dd8,test
ISIC_0055221,BCN_0002761,cluster:390081f0cf63ff93dc93,test
ISIC_0055222,BCN_0002863,cluster:ccfd342b12a95352b3ae,train
ISIC_0055223,BCN_0003848,cluster:1a54c7fc644492d4af00,test
ISIC_0055225,BCN_0001804,cluster:a01d8e47d63d425cb36e,val
ISIC_0055226,BCN_0005585,cluster:d57b2c435e7bae0efc65,train
ISIC_0055233,BCN_0003353,cluster:8819fadc45857b3d72c8,train
ISIC_0055234,BCN_0002258,cluster:fdea0df45492e889c9db,train
ISIC_0055235,BCN_0003010,cluster:61b1b43433434b0bdfa4,train
ISIC_0055236,BCN_0005607,cluster:b38df2908e69202f087a,train
ISIC_0055237,BCN_0004668,cluster:9332e21e135748a57a54,train
ISIC_0055239,BCN_0005251,cluster:e96eb0b12d039674302b,test
ISIC_0055240,BCN_0000648,cluster:d838941a935d74dee38a,val
ISIC_0055241,BCN_0003025,cluster:e2bfcb75398164d03d00,test
ISIC_0055243,BCN_0005633,cluster:659040e2a032975c824f,val
ISIC_0055245,BCN_0004770,cluster:0fa082c824e431499ad7,val
ISIC_0055246,BCN_0004604,cluster:97499bb5ffd3bf3cf2b4,test
ISIC_0055248,BCN_0001773,cluster:4af15cedde5203e9cfa6,train
ISIC_0055249,BCN_0005606,cluster:e697bbf4d9849030727e,test
ISIC_0055250,BCN_0002107,cluster:954d5abf96ecce2170c6,val
ISIC_0055251,BCN_0002665,cluster:89f67fc45340a551598e,train
ISIC_0055253,BCN_0002347,cluster:6ce19f1057d90cf6c1d4,test
ISIC_0055254,BCN_0003583,cluster:72e3d33b31a915731e23,val
ISIC_0055256,BCN_0004111,cluster:fa838ae7a52f7cb33dab,train
ISIC_0055258,BCN_0004731,cluster:d05df564c4273f3a0635,train
ISIC_0055259,BCN_0005057,cluster:faa4021d0d5c15ad2789,test
ISIC_0055260,BCN_0001120,cluster:cdb220e63b4de30fd877,train
ISIC_0055261,BCN_0003341,cluster:7de668e3418c3f353f7b,train
ISIC_0055262,BCN_0005215,cluster:6b84c1303b70cb627570,test
ISIC_0055263,BCN_0005461,cluster:651d1f7b65b27626e5b5,train
ISIC_0055264,BCN_0002548,cluster:1840b1a0b1cd25f14a4c,train
ISIC_0055265,BCN_0001513,cluster:424cdc877d21fee3edac,train
ISIC_0055266,BCN_0002328,cluster:fcb1f7e183795cadf7e1,train
ISIC_0055269,BCN_0005324,cluster:4856e422863c16a13ce6,train
ISIC_0055270,BCN_0004089,cluster:3193d8d92f2a0e67f063,train
ISIC_0055271,BCN_0005203,cluster:18d3104fab9cd7e9a313,val
ISIC_0055273,BCN_0000535,cluster:8e240d1ddc9121c85a5e,train
ISIC_0055274,BCN_0003592,cluster:7980d00d2095fbf7cb1e,train
ISIC_0055275,BCN_0000332,cluster:550eb0884a654dc22518,train
ISIC_0055276,BCN_0001912,cluster:eabfb89e53d6d4416513,train
ISIC_0055277,BCN_0004972,cluster:f82bff3127a8e957b13e,train
ISIC_0055278,BCN_0004387,cluster:32655fdf6420bd505432,train
ISIC_0055279,BCN_0001189,cluster:5f2b84073668547c86d8,test
ISIC_0055280,BCN_0004610,cluster:24914cc45a5059419fa3,train
ISIC_0055282,BCN_0000086,cluster:5db2b603d51ff4bf9dc5,train
ISIC_0055283,BCN_0001732,cluster:7aa29c45c6b7b2ddb343,test
ISIC_0055285,BCN_0000767,cluster:b17c6d519238e96df889,train
ISIC_0055287,BCN_0003012,cluster:d38416562c59257ca796,test
ISIC_0055289,BCN_0004716,cluster:33d126a797b35274f1cb,train
ISIC_0055290,BCN_0004544,cluster:0599e0c1f117897a0b84,val
ISIC_0055291,BCN_0005554,cluster:96d5d338897267a9a28d,test
ISIC_0055292,BCN_0003692,cluster:f888a015a2f401778dd6,test
ISIC_0055293,BCN_0001489,cluster:48c196a57c23fe45a506,train
ISIC_0055294,BCN_0004012,cluster:e7c02558a07adb0647ea,test
ISIC_0055295,BCN_0002598,cluster:79b9e41944be4db7fab4,test
ISIC_0055296,BCN_0004866,cluster:b886625cae41a2393730,test
ISIC_0055297,BCN_0005280,cluster:b143387f82223be94001,val
ISIC_0055299,BCN_0004504,cluster:d76b6aa972f30ad02370,train
ISIC_0055301,BCN_0004158,cluster:3db20e26bba4087de584,test
ISIC_0055302,BCN_0003497,cluster:3e45c424eeaab1b1486c,train
ISIC_0055303,BCN_0003603,cluster:05045dafb17ac3eac793,test
ISIC_0055305,BCN_0004881,cluster:9afb97261c0ffbfd726d,train
ISIC_0055307,BCN_0002674,cluster:f35c90c659b1c5037242,test
ISIC_0055308,BCN_0001867,cluster:b46f7d2239bcc6ee6309,val
ISIC_0055309,BCN_0001231,cluster:d692813a1abe8771e7d6,test
ISIC_0055310,BCN_0001328,cluster:236d00b49ae396baca6e,train
ISIC_0055311,BCN_0005525,cluster:c9c3da9110c8c54cc25d,test
ISIC_0055312,BCN_0002155,cluster:bcf51ea10b5606a21df0,test
ISIC_0055313,BCN_0003068,cluster:4cb1a1dfd412ddc478bb,train
ISIC_0055314,BCN_0001365,cluster:6f9043069beae6b7a40a,test
ISIC_0055315,BCN_0000169,cluster:b938d2487a56075d4697,train
ISIC_0055316,BCN_0004121,cluster:d9d8a7b282a7896d4e72,train
ISIC_0055317,BCN_0002724,cluster:4a50fa709d3f3e9a2f1e,train
ISIC_0055318,BCN_0000987,cluster:9bf143536dc6fb822f51,test
ISIC_0055320,BCN_0003944,cluster:480eb454913a918f2ad2,train
ISIC_0055322,BCN_0000951,cluster:2a738414586aa6bfadf4,test
ISIC_0055323,BCN_0002741,cluster:067db46707226eaaa5d0,val
ISIC_0055324,BCN_0000755,cluster:25d956234e3ca4585f5a,train
ISIC_0055325,BCN_0004996,cluster:5531dac63a0f4fc64d62,train
ISIC_0055326,BCN_0004079,cluster:9cc267886ab14d722cec,train
ISIC_0055327,BCN_0003850,cluster:b597ce8b94a58b3eb2fc,train
ISIC_0055328,BCN_0003313,cluster:82740cbf77be5b9e6b7b,test
ISIC_0055330,BCN_0004996,cluster:5531dac63a0f4fc64d62,train
ISIC_0055331,BCN_0001975,cluster:87ad9f3ecf362fbd0ee8,test
ISIC_0055332,BCN_0002705,cluster:d09b358bf6e7afcddce4,val
ISIC_0055334,BCN_0003500,cluster:9569cff00e082b2c8fbd,train
ISIC_0055335,BCN_0003062,cluster:8c66a614d39057741d16,val
ISIC_0055337,BCN_0001954,cluster:04d87ac93a292a09de90,train
ISIC_0055338,BCN_0003293,cluster:5b990424249b68438289,train
ISIC_0055340,BCN_0005280,cluster:b143387f82223be94001,val
ISIC_0055341,BCN_0005271,cluster:b8cc0dd9db8d9037b2ad,train
ISIC_0055342,BCN_0005723,cluster:1dcb49481d3bdb13a422,train
ISIC_0055343,BCN_0005479,cluster:2b18c73d787e02bb748a,train
ISIC_0055346,BCN_0001425,cluster:4efbd3d21892b88dccc1,train
ISIC_0055347,BCN_0001910,cluster:bf7b845a320d98f21a0f,train
ISIC_0055348,BCN_0005291,cluster:7a3d6429e5e02dc8e6a5,train
ISIC_0055349,BCN_0001459,cluster:9b43da5794074fceabfc,train
ISIC_0055350,BCN_0000707,cluster:0bbfc9ab74125ccc1b94,train
ISIC_0055351,BCN_0003883,cluster:0bc385d433e705fd77f1,train
ISIC_0055352,BCN_0002887,cluster:9dbb5f4940071830b6b3,train
ISIC_0055353,BCN_0003074,cluster:e5bd30639dec275046bf,test
ISIC_0055354,BCN_0000813,cluster:5bbafba517df04515d14,test
ISIC_0055356,BCN_0003763,cluster:752eb065ca42bfde2f5b,train
ISIC_0055358,BCN_0005567,cluster:17b2dd4ee11e4f5953a1,train
ISIC_0055359,BCN_0003438,cluster:228c9e7ce00b7e011edf,val
ISIC_0055361,BCN_0001391,cluster:9982ce17f00ce1d6794f,train
ISIC_0055362,BCN_0000992,cluster:3c0e7b262092583ad45f,train
ISIC_0055367,BCN_0002789,cluster:e2071398abe48d657986,train
ISIC_0055368,BCN_0004996,cluster:5531dac63a0f4fc64d62,train
ISIC_0055369,BCN_0005653,cluster:25db138649a55d457adc,val
ISIC_0055370,BCN_0002554,cluster:8f7c312a7618426410ae,train
ISIC_0055374,BCN_0003585,cluster:85854f666de3319e8cc2,train
ISIC_0055375,BCN_0003808,cluster:3b6567137430a0e41375,train
ISIC_0055376,BCN_0004305,cluster:a72207bd31bd6d5ad437,train
ISIC_0055378,BCN_0005553,cluster:0be968ea86ef2b8f05d2,train
ISIC_0055379,BCN_0000037,cluster:072e331588cd21534250,train
ISIC_0055381,BCN_0000255,cluster:5a93bc721e2881a5511f,test
ISIC_0055382,BCN_0004939,cluster:3130a63e2376fce60dd9,train
ISIC_0055385,BCN_0003299,cluster:3c76ac984caa15a97c54,train
ISIC_0055388,BCN_0005064,cluster:60b82cb5023dbd2b3337,train
ISIC_0055392,BCN_0005326,cluster:519cb0ab0b81c49286d2,val
ISIC_0055393,BCN_0003571,cluster:bd2b942ef5e9a55191ac,train
ISIC_0055395,BCN_0001992,cluster:8be67d7561e18d8db524,train
ISIC_0055396,BCN_0000860,cluster:fc44537c2064fc7d3af9,train
ISIC_0055397,BCN_0001556,cluster:44628e49f903ef746d96,train
ISIC_0055399,BCN_0000843,cluster:e806b8aa40e0b04d803b,train
ISIC_0055400,BCN_0003783,cluster:930942d8a57c50603a41,val
ISIC_0055401,BCN_0000742,cluster:5273e908ef9b7fdc2a81,train
ISIC_0055403,BCN_0003933,cluster:e91850362f14fe6e1e12,train
ISIC_0055404,BCN_0003882,cluster:7dcc55c3776c3b6fc298,train
ISIC_0055405,BCN_0002406,cluster:3d4e77128f36f0db7a5f,train
ISIC_0055406,BCN_0003354,cluster:929f3c16fa4564edf1a8,train
ISIC_0055407,BCN_0001036,cluster:4569bbfd9a37975c7c2a,train
ISIC_0055409,BCN_0000063,cluster:f084913554d7f0370539,val
ISIC_0055410,BCN_0004295,cluster:8e3277affdc9a42e5eac,train
ISIC_0055412,BCN_0000121,cluster:1379188d637c9047188f,val
ISIC_0055414,BCN_0002187,cluster:3545e9ee45810d5c1afd,train
ISIC_0055415,BCN_0004335,cluster:2b9f85fa194d296a34f7,train
ISIC_0055416,BCN_0000302,cluster:f635431811cdce0327ea,train
ISIC_0055418,BCN_0000031,cluster:dfc5f923f683983d53a2,train
ISIC_0055420,BCN_0004991,cluster:1115a4b16d31811fc4cd,val
ISIC_0055426,BCN_0000419,cluster:6770553e0df0c98977a9,train
ISIC_0055428,BCN_0003395,cluster:61a1ccebb3427fe32172,val
ISIC_0055434,BCN_0003443,cluster:5440a2ae7c988804e2a8,train
ISIC_0055435,BCN_0001698,cluster:479b386d019de909861f,train
ISIC_0055437,BCN_0000570,cluster:646b6fd3f6acdca3402d,train
ISIC_0055438,BCN_0003725,cluster:5b2148102551cf519b95,train
ISIC_0055440,BCN_0000132,cluster:1922ba85460b99d41b72,train
ISIC_0055441,BCN_0003817,cluster:c2586d55dddd040ec174,train
ISIC_0055442,BCN_0001847,cluster:f932b5c64a15dcdbcf3b,train
ISIC_0055443,BCN_0002857,cluster:f17061ef8fc5fc7e0ea3,train
ISIC_0055444,BCN_0005190,cluster:48954a78efc028443dff,train
ISIC_0055446,BCN_0004121,cluster:d9d8a7b282a7896d4e72,train
ISIC_0055447,BCN_0004812,cluster:e7aad77fa63b4161e3de,train
ISIC_0055449,BCN_0003720,cluster:550dae5cddb3f49b4435,train
ISIC_0055450,BCN_0002152,cluster:1867ee7d2ebff9d05b1f,train
ISIC_0055451,BCN_0000043,cluster:01fb890c71b5d096412a,test
ISIC_0055452,BCN_0002617,cluster:0094bd32cc6951e0a522,test
ISIC_0055453,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0055454,BCN_0004815,cluster:03846024706b01c8810a,val
ISIC_0055455,BCN_0000807,cluster:ecc116d5d6a1f95459ae,val
ISIC_0055459,BCN_0002577,cluster:7403bd33522d264ffcb9,train
ISIC_0055460,BCN_0000627,cluster:fe992fe82c3baac2f94f,test
ISIC_0055461,BCN_0003663,cluster:385da39dac3188d5743f,train
ISIC_0055462,BCN_0002675,cluster:3ce15094d11b14fad5cf,train
ISIC_0055463,BCN_0003806,cluster:a6e6150fcb506f17cbb4,test
ISIC_0055464,BCN_0003106,cluster:760e18a5113cdefb37a6,train
ISIC_0055465,BCN_0003667,cluster:7bdc24af9853546504c4,train
ISIC_0055467,BCN_0001189,cluster:5f2b84073668547c86d8,test
ISIC_0055468,BCN_0005108,cluster:9684fd3456551f7b1e91,train
ISIC_0055469,BCN_0005117,cluster:20d1989e22f5da2f8c17,train
ISIC_0055470,BCN_0004504,cluster:d76b6aa972f30ad02370,train
ISIC_0055471,BCN_0002207,cluster:af6cbe579abbe9aeef37,train
ISIC_0055472,BCN_0000912,cluster:aeac46614246bce9c6b8,train
ISIC_0055473,BCN_0004921,cluster:692192093efdfa5f7dd9,test
ISIC_0055474,BCN_0001037,cluster:55e3e352bfca20275ef7,test
ISIC_0055475,BCN_0004619,cluster:34161c0aaebf5a344a88,train
ISIC_0055477,BCN_0004046,cluster:ec76c35655ec2b6b19ba,train
ISIC_0055478,BCN_0004641,cluster:4377cafef8477672f861,train
ISIC_0055483,BCN_0003074,cluster:e5bd30639dec275046bf,test
ISIC_0055484,BCN_0002647,cluster:8f9a204cacef571e3c9f,test
ISIC_0055485,BCN_0003119,cluster:0dec42c7bc970598dddd,val
ISIC_0055486,BCN_0001928,cluster:fb711acfec3934ca1a2e,val
ISIC_0055488,BCN_0001077,cluster:27e37bc8cbb76cb87ca6,val
ISIC_0055491,BCN_0004017,cluster:2ec7dd6768c7edb1b0a9,val
ISIC_0055492,BCN_0003671,cluster:61c0f7c94cfaa1530013,val
ISIC_0055493,BCN_0004574,cluster:fb18e0eb12b1eac748ac,train
ISIC_0055495,BCN_0002171,cluster:1e89828eebf181bdc08a,train
ISIC_0055496,BCN_0000326,cluster:74972f75229795f94c06,train
ISIC_0055497,BCN_0005343,cluster:c39c7f7ae1732e4ef06b,train
ISIC_0055498,BCN_0001724,cluster:fa0ff3c440432cf618d3,train
ISIC_0055499,BCN_0003062,cluster:8c66a614d39057741d16,val
ISIC_0055501,BCN_0000130,cluster:12f7913e1c0bc7fc1f9a,test
ISIC_0055503,BCN_0001912,cluster:eabfb89e53d6d4416513,train
ISIC_0055504,BCN_0001452,cluster:8d1c2925d7972eb64dce,train
ISIC_0055507,BCN_0001141,cluster:6d3e14b9ec6fd5a335bd,train
ISIC_0055509,BCN_0000206,cluster:0be78526ae4926cbfe20,test
ISIC_0055510,BCN_0004669,cluster:53790ab5bc3f35d759bd,train
ISIC_0055511,BCN_0002775,cluster:15431337921b83c8f31a,train
ISIC_0055513,BCN_0004841,cluster:aa5c605391214730aa0c,test
ISIC_0055514,BCN_0000697,cluster:a12da16c6e0bc553f595,train
ISIC_0055519,BCN_0005160,cluster:655333a94808f4dd4a4f,train
ISIC_0055520,BCN_0002082,cluster:cb3e37b18160d05cdd98,train
ISIC_0055524,BCN_0004469,cluster:34e72efbf2bdcfd4c39c,val
ISIC_0055526,BCN_0002958,cluster:51c49deee5a8c7cfb642,train
ISIC_0055527,BCN_0005395,cluster:08db1185d87ac4c6c570,train
ISIC_0055528,BCN_0001806,cluster:503cb8c848740b9f61b1,train
ISIC_0055529,BCN_0000244,cluster:15129cfbd28918820be5,train
ISIC_0055533,BCN_0004190,cluster:fc0e8f8ccc3355a286f6,train
ISIC_0055534,BCN_0004415,cluster:de5424a2ba1261b4e0f9,val
ISIC_0055535,BCN_0002519,cluster:5bfd52d7c8f14038cae5,train
ISIC_0055536,BCN_0000841,cluster:523b32204d3b2b0c30c4,train
ISIC_0055537,BCN_0004820,cluster:8db3554228a6b2c119fd,test
ISIC_0055539,BCN_0005214,cluster:1756a708abe567dcf0be,val
ISIC_0055541,BCN_0005717,cluster:2fb76c36b13635792a56,train
ISIC_0055546,BCN_0004562,cluster:06dc12111bf7596ff20a,train
ISIC_0055548,BCN_0003679,cluster:376ee7adb0d53668bea6,train
ISIC_0055549,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0055550,BCN_0005120,cluster:a868f3793fb30513f297,train
ISIC_0055551,BCN_0001743,cluster:6e0d095a87ab3b5597a4,train
ISIC_0055552,BCN_0003021,cluster:e18377c5d1956b3ca042,val
ISIC_0055553,BCN_0000954,cluster:86dc82295217bd634935,train
ISIC_0055554,BCN_0000371,cluster:279518dc4eb07c9e657e,train
ISIC_0055555,BCN_0001033,cluster:5f6312f1808d7f2c19c8,train
ISIC_0055556,BCN_0005236,cluster:aba01d23f98b90f2198f,train
ISIC_0055557,BCN_0003937,cluster:f0db43ca5d4082ec08a8,val
ISIC_0055560,BCN_0005133,cluster:6d1e8ac12da768200156,train
ISIC_0055563,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0055564,BCN_0003058,cluster:921a30f8ee0faf5b3cd8,test
ISIC_0055566,BCN_0000696,cluster:1a906b47471be1d10cc0,train
ISIC_0055567,BCN_0003265,cluster:7c71860f59bc28a54131,train
ISIC_0055569,BCN_0004111,cluster:fa838ae7a52f7cb33dab,train
ISIC_0055571,BCN_0001867,cluster:b46f7d2239bcc6ee6309,val
ISIC_0055577,BCN_0001098,cluster:92d296d3ada680ea121d,train
ISIC_0055581,BCN_0003150,cluster:ec9fc3fe36571d958a76,train
ISIC_0055583,BCN_0000580,cluster:7accf789e4cf6c102112,test
ISIC_0055584,BCN_0004294,cluster:9158adf54600051767dc,val
ISIC_0055590,BCN_0001452,cluster:8d1c2925d7972eb64dce,train
ISIC_0055591,BCN_0002791,cluster:92e75ba97ec9f4e892e7,test
ISIC_0055592,BCN_0005300,cluster:8c547b734063ab51608c,val
ISIC_0055596,BCN_0003790,cluster:a4c22f59c8c7111e4759,train
ISIC_0055599,BCN_0002657,cluster:c11bb8a3d6fa23c61c73,val
ISIC_0055600,BCN_0001281,cluster:64774a4e68cd55450b00,train
ISIC_0055601,BCN_0003523,cluster:b067dee17eebc91f0d6f,train
ISIC_0055602,BCN_0004367,cluster:892dc8f31befb0752d7e,train
ISIC_0055603,BCN_0001296,cluster:2cad52436eaa4eafcc9b,train
ISIC_0055604,BCN_0004236,cluster:ba9c66f34c668d211c20,train
ISIC_0055606,BCN_0003199,cluster:af782bb8df7c4ee39af2,test
ISIC_0055608,BCN_0000645,cluster:aa537fbbc60ad2305e20,test
ISIC_0055609,BCN_0005131,cluster:61cf1c0d00645a6d035d,train
ISIC_0055611,BCN_0005324,cluster:4856e422863c16a13ce6,train
ISIC_0055612,BCN_0004882,cluster:470c35341b8094e22677,train
ISIC_0055614,BCN_0003723,cluster:d8f9b20bf72c63915524,val
ISIC_0055620,BCN_0001813,cluster:d186dfb049b78dd2b531,val
ISIC_0055621,BCN_0001274,cluster:9b5171ab0f4ae5316e10,val
ISIC_0055623,BCN_0001531,cluster:1fced810dad8d1f61c4e,test
ISIC_0055624,BCN_0005008,cluster:4e4f49400bb5bef5b082,train
ISIC_0055626,BCN_0000120,cluster:759c8e28daf9f90bf18d,train
ISIC_0055627,BCN_0003303,cluster:4cfbb134daaa625ed14a,train
ISIC_0055629,BCN_0001251,cluster:225c62b3e93f83e02c0e,train
ISIC_0055630,BCN_0003015,cluster:f8aace24c7388fd690da,train
ISIC_0055633,BCN_0004694,cluster:59aad436579633ee9b7d,train
ISIC_0055634,BCN_0000036,cluster:1e467d04d9c080dae63e,train
ISIC_0055636,BCN_0001764,cluster:2e862c0b584e7eae27a0,test
ISIC_0055638,BCN_0002471,cluster:c4ee104e5d749adf2d15,train
ISIC_0055639,BCN_0000290,cluster:64033d1648ba1d6ec183,train
ISIC_0055640,BCN_0003825,cluster:80e74865d3b5cfe9f72a,train
ISIC_0055641,BCN_0000522,cluster:2f8f232a8dd50b016e15,train
ISIC_0055643,BCN_0004135,cluster:be350c6bf5c38ab65532,train
ISIC_0055645,BCN_0003665,cluster:001e2b9db66705ea3a8e,test
ISIC_0055647,BCN_0005664,cluster:2d907da886521308b898,train
ISIC_0055649,BCN_0005321,cluster:5e44e678e505585989c1,train
ISIC_0055650,BCN_0001282,cluster:a4ce0ea79cab17dcfd82,train
ISIC_0055657,BCN_0002158,cluster:6c58962864a21317e7a8,test
ISIC_0055658,BCN_0000767,cluster:b17c6d519238e96df889,train
ISIC_0055659,BCN_0002868,cluster:b0e0459b27921fe507fa,train
ISIC_0055660,BCN_0004248,cluster:eec8cff1fb818989a44d,train
ISIC_0055661,BCN_0001031,cluster:a3827b44ec2deb9cc9ab,train
ISIC_0055663,BCN_0004229,cluster:61c15c5f78930c9d6420,train
ISIC_0055664,BCN_0002653,cluster:5aa805837a0645692407,val
ISIC_0055665,BCN_0003987,cluster:59c354209bbe1628dc30,train
ISIC_0055667,BCN_0001642,cluster:2eea5bde42722401eab9,train
ISIC_0055669,BCN_0000642,cluster:0e508a183d59317d4e7d,val
ISIC_0055671,BCN_0004994,cluster:56704323ad7b4319f8bf,val
ISIC_0055673,BCN_0000025,cluster:033ad970cc9531778e19,val
ISIC_0055675,BCN_0004815,cluster:03846024706b01c8810a,val
ISIC_0055677,BCN_0005672,cluster:7d264e3b14d3272224cf,test
ISIC_0055679,BCN_0003226,cluster:e174139be9af3989fa50,train
ISIC_0055680,BCN_0000081,cluster:3ea9b6cd00ffdce4cbae,train
ISIC_0055681,BCN_0000158,cluster:c71b7b54a14f15d898f4,test
ISIC_0055682,BCN_0004420,cluster:d0fa17a4905749e9e815,train
ISIC_0055686,BCN_0001134,cluster:64013c5aeeca6d5b146a,train
ISIC_0055689,BCN_0004702,cluster:48c64b10bdb6d793dc66,train
ISIC_0055690,BCN_0005160,cluster:655333a94808f4dd4a4f,train
ISIC_0055691,BCN_0000868,cluster:807d6c543c1ae854c4db,train
ISIC_0055693,BCN_0004054,cluster:33ccefc21809515ec9df,train
ISIC_0055695,BCN_0004582,cluster:7995fc475d8fb2038645,train
ISIC_0055697,BCN_0004073,cluster:3cebadf16b43068a88ff,train
ISIC_0055698,BCN_0005476,cluster:7ee38c5c07514e013cfa,test
ISIC_0055699,BCN_0003193,cluster:ff22c29865b404131626,train
ISIC_0055700,BCN_0005507,cluster:f49e668c4c2e0f0df3dd,train
ISIC_0055701,BCN_0001991,cluster:69d228c220ce229ff73d,train
ISIC_0055702,BCN_0005299,cluster:95eeb16a95ef2909c58b,test
ISIC_0055703,BCN_0001570,cluster:a14d79a79d94b79a28b2,train
ISIC_0055705,BCN_0000196,cluster:869408a0467b476f7d99,train
ISIC_0055706,BCN_0004187,cluster:fc8e8f9c188eb46a451c,test
ISIC_0055707,BCN_0003403,cluster:27230f2ab3ae88768891,train
ISIC_0055708,BCN_0005170,cluster:a0e6658f5e9da0466087,val
ISIC_0055709,BCN_0002944,cluster:a729f07dab6d8e917d70,train
ISIC_0055711,BCN_0003729,cluster:4a0d99112f9b93611ebe,test
ISIC_0055712,BCN_0003425,cluster:81c1f2b551a7ed489df8,train
ISIC_0055714,BCN_0004126,cluster:06e07b772172ad1282f8,test
ISIC_0055715,BCN_0005174,cluster:a31d92c5de023b821fa9,train
ISIC_0055716,BCN_0005353,cluster:16d0364ee4eb0db7531c,train
ISIC_0055718,BCN_0005292,cluster:9d693c1e01ea5df0bf71,test
ISIC_0055719,BCN_0001889,cluster:e3ca60c04635f41776e5,train
ISIC_0055720,BCN_0005149,cluster:433cc4c1cb29fc78a215,val
ISIC_0055721,BCN_0002797,cluster:5f77c7732a6e92118bad,train
ISIC_0055723,BCN_0002202,cluster:cd7dce428a6e05f61d64,train
ISIC_0055724,BCN_0002329,cluster:769f9c9dd113dbc80f2a,train
ISIC_0055726,BCN_0002458,cluster:6bef73d5569588950a8e,train
ISIC_0055727,BCN_0002272,cluster:e977f71e3a0d4008b988,train
ISIC_0055728,BCN_0001245,cluster:7b20747c9bae103d736b,test
ISIC_0055730,BCN_0005083,cluster:07d7579a157617d1cbd1,test
ISIC_0055731,BCN_0001031,cluster:a3827b44ec2deb9cc9ab,train
ISIC_0055732,BCN_0003873,cluster:8c5d52fe9eb714b0a61d,train
ISIC_0055733,BCN_0003907,cluster:ea4e30125466229bc018,train
